date,ticker,score
2023-06-04,NVAX,2.0
2023-06-11,NVAX,2.0
2023-06-18,NVAX,2.0
2023-06-25,NVAX,2.0
2023-07-02,NVAX,1.0
2023-07-09,NVAX,3.0
2023-07-16,NVAX,2.0
2023-07-23,NVAX,1.0
2023-07-30,NVAX,2.0
2023-08-06,NVAX,3.0
2023-08-13,NVAX,2.0
2023-08-20,NVAX,3.0
2023-08-27,NVAX,2.0
2023-09-03,NVAX,3.0
2023-09-10,NVAX,4.0
2023-09-17,NVAX,3.0
2023-09-24,NVAX,2.0
2023-10-01,NVAX,3.0
2023-10-08,NVAX,3.0
2023-10-15,NVAX,2.0
2023-10-22,NVAX,2.0
2023-10-29,NVAX,2.0
2023-11-05,NVAX,2.0
2023-11-12,NVAX,2.0
2023-11-19,NVAX,2.0
2023-11-26,NVAX,2.0
2023-12-03,NVAX,2.0
2023-12-10,NVAX,2.0
2023-12-17,NVAX,2.0
2023-12-24,NVAX,2.0
2023-12-31,NVAX,2.0
2024-01-07,NVAX,2.0
2024-01-14,NVAX,2.0
2024-01-21,NVAX,2.0
2024-01-28,NVAX,2.0
2024-02-04,NVAX,2.0
2024-02-11,NVAX,2.0
2024-02-18,NVAX,2.0
2024-02-25,NVAX,4.0
2024-03-03,NVAX,2.0
2024-03-10,NVAX,2.0
2024-03-17,NVAX,1.0
2024-03-24,NVAX,1.0
2024-03-31,NVAX,1.0
2024-04-07,NVAX,1.0
2024-04-14,NVAX,1.0
2024-04-21,NVAX,1.0
2024-04-28,NVAX,1.0
2024-05-05,NVAX,4.0
2024-05-12,NVAX,7.0
2024-05-19,NVAX,5.0
2024-05-26,NVAX,3.0
2024-06-02,NVAX,7.0
2024-06-09,NVAX,4.0
2024-06-16,NVAX,3.0
2024-06-23,NVAX,3.0
2024-06-30,NVAX,2.0
2024-07-07,NVAX,2.0
2024-07-14,NVAX,3.0
2024-07-21,NVAX,3.0
2024-07-28,NVAX,3.0
2024-08-04,NVAX,3.0
2024-08-11,NVAX,2.0
2024-08-18,NVAX,2.0
2024-08-25,NVAX,2.0
2024-09-01,NVAX,2.0
2024-09-08,NVAX,2.0
2024-09-15,NVAX,2.0
2024-09-22,NVAX,2.0
2024-09-29,NVAX,2.0
2024-10-06,NVAX,2.0
2024-10-13,NVAX,2.0
2024-10-20,NVAX,2.0
2024-10-27,NVAX,2.0
2024-11-03,NVAX,2.0
2024-11-10,NVAX,2.0
2024-11-17,NVAX,2.0
2024-11-24,NVAX,2.0
2024-12-01,NVAX,2.0
2024-12-08,NVAX,2.0
2024-12-15,NVAX,1.0
2024-12-22,NVAX,1.0
2024-12-29,NVAX,1.0
2025-01-05,NVAX,2.0
2025-01-12,NVAX,1.0
2025-01-19,NVAX,1.0
2025-01-26,NVAX,2.0
2025-02-02,NVAX,1.0
2025-02-09,NVAX,1.0
2025-02-16,NVAX,1.0
2025-02-23,NVAX,2.0
2025-03-02,NVAX,2.0
2025-03-09,NVAX,1.0
2025-03-16,NVAX,1.0
2025-03-23,NVAX,1.0
2025-03-30,NVAX,2.0
2025-04-06,NVAX,2.0
2025-04-13,NVAX,1.0
2025-04-20,NVAX,2.0
2025-04-27,NVAX,1.0
2025-05-04,NVAX,2.0
2025-05-11,NVAX,1.0
2025-05-18,NVAX,3.0
2025-05-25,NVAX,2.0
2025-06-01,NVAX,1.0
2025-06-08,NVAX,1.0
2025-06-15,NVAX,1.0
2025-06-22,NVAX,1.0
2025-06-29,NVAX,1.0
2025-07-06,NVAX,1.0
2025-07-13,NVAX,1.0
2025-07-20,NVAX,2.0
2025-07-27,NVAX,1.0
2025-08-03,NVAX,2.0
2025-08-10,NVAX,2.0
2025-08-17,NVAX,2.0
2025-08-24,NVAX,2.0
2025-08-31,NVAX,1.0
2025-09-07,NVAX,1.0
2025-09-14,NVAX,1.0
2025-09-21,NVAX,1.0
2025-09-28,NVAX,1.0
2025-10-05,NVAX,1.0
2025-10-12,NVAX,1.0
2025-10-19,NVAX,0.0
2020-10-18,SOXL,1.0
2020-10-25,SOXL,1.0
2020-11-01,SOXL,1.0
2020-11-08,SOXL,1.0
2020-11-15,SOXL,1.0
2020-11-22,SOXL,1.0
2020-11-29,SOXL,1.0
2020-12-06,SOXL,1.0
2020-12-13,SOXL,1.0
2020-12-20,SOXL,1.0
2020-12-27,SOXL,1.0
2021-01-03,SOXL,1.0
2021-01-10,SOXL,1.0
2021-01-17,SOXL,1.0
2021-01-24,SOXL,2.0
2021-01-31,SOXL,2.0
2021-02-07,SOXL,2.0
2021-02-14,SOXL,3.0
2021-02-21,SOXL,4.0
2021-02-28,SOXL,6.0
2021-03-07,SOXL,4.0
2021-03-14,SOXL,4.0
2021-03-21,SOXL,4.0
2021-03-28,SOXL,4.0
2021-04-04,SOXL,4.0
2021-04-11,SOXL,3.0
2021-04-18,SOXL,3.0
2021-04-25,SOXL,3.0
2021-05-02,SOXL,3.0
2021-05-09,SOXL,5.0
2021-05-16,SOXL,4.0
2021-05-23,SOXL,3.0
2021-05-30,SOXL,2.0
2021-06-06,SOXL,2.0
2021-06-13,SOXL,2.0
2021-06-20,SOXL,2.0
2021-06-27,SOXL,2.0
2021-07-04,SOXL,2.0
2021-07-11,SOXL,2.0
2021-07-18,SOXL,2.0
2021-07-25,SOXL,2.0
2021-08-01,SOXL,2.0
2021-08-08,SOXL,2.0
2021-08-15,SOXL,2.0
2021-08-22,SOXL,2.0
2021-08-29,SOXL,2.0
2021-09-05,SOXL,1.0
2021-09-12,SOXL,1.0
2021-09-19,SOXL,2.0
2021-09-26,SOXL,2.0
2021-10-03,SOXL,3.0
2021-10-10,SOXL,3.0
2021-10-17,SOXL,2.0
2021-10-24,SOXL,2.0
2021-10-31,SOXL,3.0
2021-11-07,SOXL,3.0
2021-11-14,SOXL,3.0
2021-11-21,SOXL,2.0
2021-11-28,SOXL,3.0
2021-12-05,SOXL,3.0
2021-12-12,SOXL,3.0
2021-12-19,SOXL,3.0
2021-12-26,SOXL,3.0
2022-01-02,SOXL,3.0
2022-01-09,SOXL,4.0
2022-01-16,SOXL,4.0
2022-01-23,SOXL,5.0
2022-01-30,SOXL,4.0
2022-02-06,SOXL,4.0
2022-02-13,SOXL,4.0
2022-02-20,SOXL,4.0
2022-02-27,SOXL,4.0
2022-03-06,SOXL,5.0
2022-03-13,SOXL,5.0
2022-03-20,SOXL,4.0
2022-03-27,SOXL,4.0
2022-04-03,SOXL,6.0
2022-04-10,SOXL,5.0
2022-04-17,SOXL,5.0
2022-04-24,SOXL,5.0
2022-05-01,SOXL,4.0
2022-05-08,SOXL,5.0
2022-05-15,SOXL,5.0
2022-05-22,SOXL,4.0
2022-05-29,SOXL,4.0
2022-06-05,SOXL,3.0
2022-06-12,SOXL,5.0
2022-06-19,SOXL,3.0
2022-06-26,SOXL,4.0
2022-07-03,SOXL,4.0
2022-07-10,SOXL,4.0
2022-07-17,SOXL,5.0
2022-07-24,SOXL,5.0
2022-07-31,SOXL,4.0
2022-08-07,SOXL,4.0
2022-08-14,SOXL,4.0
2022-08-21,SOXL,4.0
2022-08-28,SOXL,5.0
2022-09-04,SOXL,3.0
2022-09-11,SOXL,5.0
2022-09-18,SOXL,4.0
2022-09-25,SOXL,5.0
2022-10-02,SOXL,5.0
2022-10-09,SOXL,6.0
2022-10-16,SOXL,5.0
2022-10-23,SOXL,4.0
2022-10-30,SOXL,4.0
2022-11-06,SOXL,5.0
2022-11-13,SOXL,5.0
2022-11-20,SOXL,3.0
2022-11-27,SOXL,4.0
2022-12-04,SOXL,4.0
2022-12-11,SOXL,4.0
2022-12-18,SOXL,4.0
2022-12-25,SOXL,3.0
2023-01-01,SOXL,3.0
2023-01-08,SOXL,4.0
2023-01-15,SOXL,3.0
2023-01-22,SOXL,5.0
2023-01-29,SOXL,5.0
2023-02-05,SOXL,4.0
2023-02-12,SOXL,4.0
2023-02-19,SOXL,4.0
2023-02-26,SOXL,4.0
2023-03-05,SOXL,4.0
2023-03-12,SOXL,4.0
2023-03-19,SOXL,4.0
2023-03-26,SOXL,4.0
2023-04-02,SOXL,3.0
2023-04-09,SOXL,4.0
2023-04-16,SOXL,4.0
2023-04-23,SOXL,4.0
2023-04-30,SOXL,3.0
2023-05-07,SOXL,3.0
2023-05-14,SOXL,4.0
2023-05-21,SOXL,5.0
2023-05-28,SOXL,5.0
2023-06-04,SOXL,4.0
2023-06-11,SOXL,5.0
2023-06-18,SOXL,3.0
2023-06-25,SOXL,4.0
2023-07-02,SOXL,3.0
2023-07-09,SOXL,4.0
2023-07-16,SOXL,4.0
2023-07-23,SOXL,5.0
2023-07-30,SOXL,4.0
2023-08-06,SOXL,4.0
2023-08-13,SOXL,4.0
2023-08-20,SOXL,4.0
2023-08-27,SOXL,4.0
2023-09-03,SOXL,3.0
2023-09-10,SOXL,3.0
2023-09-17,SOXL,3.0
2023-09-24,SOXL,3.0
2023-10-01,SOXL,3.0
2023-10-08,SOXL,3.0
2023-10-15,SOXL,4.0
2023-10-22,SOXL,4.0
2023-10-29,SOXL,4.0
2023-11-05,SOXL,4.0
2023-11-12,SOXL,4.0
2023-11-19,SOXL,3.0
2023-11-26,SOXL,3.0
2023-12-03,SOXL,3.0
2023-12-10,SOXL,5.0
2023-12-17,SOXL,4.0
2023-12-24,SOXL,4.0
2023-12-31,SOXL,4.0
2024-01-07,SOXL,4.0
2024-01-14,SOXL,4.0
2024-01-21,SOXL,6.0
2024-01-28,SOXL,4.0
2024-02-04,SOXL,4.0
2024-02-11,SOXL,5.0
2024-02-18,SOXL,5.0
2024-02-25,SOXL,5.0
2024-03-03,SOXL,7.0
2024-03-10,SOXL,6.0
2024-03-17,SOXL,6.0
2024-03-24,SOXL,4.0
2024-03-31,SOXL,5.0
2024-04-07,SOXL,4.0
2024-04-14,SOXL,5.0
2024-04-21,SOXL,6.0
2024-04-28,SOXL,4.0
2024-05-05,SOXL,4.0
2024-05-12,SOXL,4.0
2024-05-19,SOXL,6.0
2024-05-26,SOXL,4.0
2024-06-02,SOXL,5.0
2024-06-09,SOXL,6.0
2024-06-16,SOXL,5.0
2024-06-23,SOXL,5.0
2024-06-30,SOXL,4.0
2024-07-07,SOXL,5.0
2024-07-14,SOXL,7.0
2024-07-21,SOXL,8.0
2024-07-28,SOXL,10.0
2024-08-04,SOXL,11.0
2024-08-11,SOXL,9.0
2024-08-18,SOXL,8.0
2024-08-25,SOXL,8.0
2024-09-01,SOXL,7.0
2024-09-08,SOXL,8.0
2024-09-15,SOXL,7.0
2024-09-22,SOXL,7.0
2024-09-29,SOXL,6.0
2024-10-06,SOXL,5.0
2024-10-13,SOXL,7.0
2024-10-20,SOXL,6.0
2024-10-27,SOXL,6.0
2024-11-03,SOXL,6.0
2024-11-10,SOXL,7.0
2024-11-17,SOXL,7.0
2024-11-24,SOXL,5.0
2024-12-01,SOXL,6.0
2024-12-08,SOXL,6.0
2024-12-15,SOXL,6.0
2024-12-22,SOXL,4.0
2024-12-29,SOXL,4.0
2025-01-05,SOXL,5.0
2025-01-12,SOXL,5.0
2025-01-19,SOXL,4.0
2025-01-26,SOXL,9.0
2025-02-02,SOXL,6.0
2025-02-09,SOXL,4.0
2025-02-16,SOXL,4.0
2025-02-23,SOXL,6.0
2025-03-02,SOXL,7.0
2025-03-09,SOXL,6.0
2025-03-16,SOXL,5.0
2025-03-23,SOXL,5.0
2025-03-30,SOXL,10.0
2025-04-06,SOXL,17.0
2025-04-13,SOXL,11.0
2025-04-20,SOXL,12.0
2025-04-27,SOXL,10.0
2025-05-04,SOXL,9.0
2025-05-11,SOXL,13.0
2025-05-18,SOXL,8.0
2025-05-25,SOXL,9.0
2025-06-01,SOXL,9.0
2025-06-08,SOXL,9.0
2025-06-15,SOXL,6.0
2025-06-22,SOXL,9.0
2025-06-29,SOXL,6.0
2025-07-06,SOXL,8.0
2025-07-13,SOXL,8.0
2025-07-20,SOXL,9.0
2025-07-27,SOXL,10.0
2025-08-03,SOXL,8.0
2025-08-10,SOXL,8.0
2025-08-17,SOXL,7.0
2025-08-24,SOXL,6.0
2025-08-31,SOXL,5.0
2025-09-07,SOXL,6.0
2025-09-14,SOXL,6.0
2025-09-21,SOXL,6.0
2025-09-28,SOXL,6.0
2025-10-05,SOXL,7.0
2025-10-12,SOXL,7.0
2025-10-19,SOXL,1.0
2020-10-18,ACB,0.0
2020-10-25,ACB,1.0
2020-11-01,ACB,0.0
2020-11-08,ACB,1.0
2020-11-15,ACB,0.0
2020-11-22,ACB,0.0
2020-11-29,ACB,0.0
2020-12-06,ACB,0.0
2020-12-13,ACB,0.0
2020-12-20,ACB,0.0
2020-12-27,ACB,0.0
2021-01-03,ACB,0.0
2021-01-10,ACB,0.0
2021-01-17,ACB,0.0
2021-01-24,ACB,0.0
2021-01-31,ACB,0.0
2021-02-07,ACB,1.0
2021-02-14,ACB,0.0
2021-02-21,ACB,0.0
2021-02-28,ACB,0.0
2021-03-07,ACB,0.0
2021-03-14,ACB,0.0
2021-03-21,ACB,0.0
2021-03-28,ACB,0.0
2021-04-04,ACB,0.0
2021-04-11,ACB,0.0
2021-04-18,ACB,0.0
2021-04-25,ACB,0.0
2021-05-02,ACB,0.0
2021-05-09,ACB,0.0
2021-05-16,ACB,0.0
2021-05-23,ACB,0.0
2021-05-30,ACB,0.0
2021-06-06,ACB,0.0
2021-06-13,ACB,0.0
2021-06-20,ACB,0.0
2021-06-27,ACB,0.0
2021-07-04,ACB,0.0
2021-07-11,ACB,0.0
2021-07-18,ACB,0.0
2021-07-25,ACB,0.0
2021-08-01,ACB,0.0
2021-08-08,ACB,0.0
2021-08-15,ACB,0.0
2021-08-22,ACB,0.0
2021-08-29,ACB,0.0
2021-09-05,ACB,0.0
2021-09-12,ACB,0.0
2021-09-19,ACB,0.0
2021-09-26,ACB,0.0
2021-10-03,ACB,0.0
2021-10-10,ACB,0.0
2021-10-17,ACB,0.0
2021-10-24,ACB,0.0
2021-10-31,ACB,0.0
2021-11-07,ACB,0.0
2021-11-14,ACB,0.0
2021-11-21,ACB,0.0
2021-11-28,ACB,0.0
2021-12-05,ACB,0.0
2021-12-12,ACB,0.0
2021-12-19,ACB,0.0
2021-12-26,ACB,0.0
2022-01-02,ACB,0.0
2022-01-09,ACB,0.0
2022-01-16,ACB,0.0
2022-01-23,ACB,0.0
2022-01-30,ACB,0.0
2022-02-06,ACB,0.0
2022-02-13,ACB,0.0
2022-02-20,ACB,0.0
2022-02-27,ACB,0.0
2022-03-06,ACB,0.0
2022-03-13,ACB,0.0
2022-03-20,ACB,0.0
2022-03-27,ACB,0.0
2022-04-03,ACB,0.0
2022-04-10,ACB,0.0
2022-04-17,ACB,0.0
2022-04-24,ACB,0.0
2022-05-01,ACB,0.0
2022-05-08,ACB,0.0
2022-05-15,ACB,0.0
2022-05-22,ACB,0.0
2022-05-29,ACB,0.0
2022-06-05,ACB,0.0
2022-06-12,ACB,0.0
2022-06-19,ACB,0.0
2022-06-26,ACB,0.0
2022-07-03,ACB,0.0
2022-07-10,ACB,0.0
2022-07-17,ACB,0.0
2022-07-24,ACB,0.0
2022-07-31,ACB,0.0
2022-08-07,ACB,0.0
2022-08-14,ACB,0.0
2022-08-21,ACB,0.0
2022-08-28,ACB,0.0
2022-09-04,ACB,0.0
2022-09-11,ACB,0.0
2022-09-18,ACB,0.0
2022-09-25,ACB,0.0
2022-10-02,ACB,0.0
2022-10-09,ACB,0.0
2022-10-16,ACB,0.0
2022-10-23,ACB,0.0
2022-10-30,ACB,0.0
2022-11-06,ACB,0.0
2022-11-13,ACB,0.0
2022-11-20,ACB,0.0
2022-11-27,ACB,0.0
2022-12-04,ACB,0.0
2022-12-11,ACB,0.0
2022-12-18,ACB,0.0
2022-12-25,ACB,0.0
2023-01-01,ACB,0.0
2023-01-08,ACB,0.0
2023-01-15,ACB,0.0
2023-01-22,ACB,0.0
2023-01-29,ACB,0.0
2023-02-05,ACB,0.0
2023-02-12,ACB,0.0
2023-02-19,ACB,0.0
2023-02-26,ACB,0.0
2023-03-05,ACB,0.0
2023-03-12,ACB,0.0
2023-03-19,ACB,0.0
2023-03-26,ACB,0.0
2023-04-02,ACB,0.0
2023-04-09,ACB,0.0
2023-04-16,ACB,0.0
2023-04-23,ACB,0.0
2023-04-30,ACB,0.0
2023-05-07,ACB,0.0
2023-05-14,ACB,0.0
2023-05-21,ACB,0.0
2023-05-28,ACB,0.0
2023-06-04,ACB,0.0
2023-06-11,ACB,0.0
2023-06-18,ACB,0.0
2023-06-25,ACB,0.0
2023-07-02,ACB,0.0
2023-07-09,ACB,0.0
2023-07-16,ACB,0.0
2023-07-23,ACB,0.0
2023-07-30,ACB,0.0
2023-08-06,ACB,0.0
2023-08-13,ACB,0.0
2023-08-20,ACB,0.0
2023-08-27,ACB,0.0
2023-09-03,ACB,0.0
2023-09-10,ACB,0.0
2023-09-17,ACB,0.0
2023-09-24,ACB,0.0
2023-10-01,ACB,0.0
2023-10-08,ACB,0.0
2023-10-15,ACB,0.0
2023-10-22,ACB,0.0
2023-10-29,ACB,0.0
2023-11-05,ACB,0.0
2023-11-12,ACB,0.0
2023-11-19,ACB,0.0
2023-11-26,ACB,0.0
2023-12-03,ACB,0.0
2023-12-10,ACB,0.0
2023-12-17,ACB,0.0
2023-12-24,ACB,0.0
2023-12-31,ACB,0.0
2024-01-07,ACB,0.0
2024-01-14,ACB,0.0
2024-01-21,ACB,0.0
2024-01-28,ACB,0.0
2024-02-04,ACB,0.0
2024-02-11,ACB,0.0
2024-02-18,ACB,0.0
2024-02-25,ACB,0.0
2024-03-03,ACB,0.0
2024-03-10,ACB,0.0
2024-03-17,ACB,0.0
2024-03-24,ACB,0.0
2024-03-31,ACB,0.0
2024-04-07,ACB,0.0
2024-04-14,ACB,0.0
2024-04-21,ACB,0.0
2024-04-28,ACB,0.0
2024-05-05,ACB,0.0
2024-05-12,ACB,0.0
2024-05-19,ACB,0.0
2024-05-26,ACB,0.0
2024-06-02,ACB,0.0
2024-06-09,ACB,0.0
2024-06-16,ACB,0.0
2024-06-23,ACB,0.0
2024-06-30,ACB,0.0
2024-07-07,ACB,0.0
2024-07-14,ACB,0.0
2024-07-21,ACB,0.0
2024-07-28,ACB,0.0
2024-08-04,ACB,0.0
2024-08-11,ACB,0.0
2024-08-18,ACB,0.0
2024-08-25,ACB,0.0
2024-09-01,ACB,0.0
2024-09-08,ACB,0.0
2024-09-15,ACB,0.0
2024-09-22,ACB,0.0
2024-09-29,ACB,0.0
2024-10-06,ACB,0.0
2024-10-13,ACB,0.0
2024-10-20,ACB,0.0
2024-10-27,ACB,0.0
2024-11-03,ACB,0.0
2024-11-10,ACB,0.0
2024-11-17,ACB,0.0
2024-11-24,ACB,0.0
2024-12-01,ACB,0.0
2024-12-08,ACB,0.0
2024-12-15,ACB,0.0
2024-12-22,ACB,0.0
2024-12-29,ACB,0.0
2025-01-05,ACB,0.0
2025-01-12,ACB,0.0
2025-01-19,ACB,0.0
2025-01-26,ACB,0.0
2025-02-02,ACB,0.0
2025-02-09,ACB,0.0
2025-02-16,ACB,0.0
2025-02-23,ACB,0.0
2025-03-02,ACB,0.0
2025-03-09,ACB,0.0
2025-03-16,ACB,0.0
2025-03-23,ACB,0.0
2025-03-30,ACB,0.0
2025-04-06,ACB,0.0
2025-04-13,ACB,0.0
2025-04-20,ACB,0.0
2025-04-27,ACB,0.0
2025-05-04,ACB,0.0
2025-05-11,ACB,0.0
2025-05-18,ACB,0.0
2025-05-25,ACB,0.0
2025-06-01,ACB,0.0
2025-06-08,ACB,0.0
2025-06-15,ACB,0.0
2025-06-22,ACB,0.0
2025-06-29,ACB,0.0
2025-07-06,ACB,0.0
2025-07-13,ACB,0.0
2025-07-20,ACB,0.0
2025-07-27,ACB,0.0
2025-08-03,ACB,0.0
2025-08-10,ACB,0.0
2025-08-17,ACB,0.0
2025-08-24,ACB,0.0
2025-08-31,ACB,0.0
2025-09-07,ACB,0.0
2025-09-14,ACB,0.0
2025-09-21,ACB,0.0
2025-09-28,ACB,0.0
2025-10-05,ACB,0.0
2025-10-12,ACB,0.0
2025-10-19,ACB,0.0
2020-10-18,CRIS,0.0
2020-10-25,CRIS,0.0
2020-11-01,CRIS,0.0
2020-11-08,CRIS,0.0
2020-11-15,CRIS,0.0
2020-11-22,CRIS,0.0
2020-11-29,CRIS,0.0
2020-12-06,CRIS,0.0
2020-12-13,CRIS,0.0
2020-12-20,CRIS,0.0
2020-12-27,CRIS,0.0
2021-01-03,CRIS,0.0
2021-01-10,CRIS,0.0
2021-01-17,CRIS,0.0
2021-01-24,CRIS,0.0
2021-01-31,CRIS,0.0
2021-02-07,CRIS,0.0
2021-02-14,CRIS,0.0
2021-02-21,CRIS,0.0
2021-02-28,CRIS,0.0
2021-03-07,CRIS,0.0
2021-03-14,CRIS,0.0
2021-03-21,CRIS,0.0
2021-03-28,CRIS,0.0
2021-04-04,CRIS,0.0
2021-04-11,CRIS,0.0
2021-04-18,CRIS,0.0
2021-04-25,CRIS,0.0
2021-05-02,CRIS,0.0
2021-05-09,CRIS,0.0
2021-05-16,CRIS,0.0
2021-05-23,CRIS,0.0
2021-05-30,CRIS,0.0
2021-06-06,CRIS,0.0
2021-06-13,CRIS,0.0
2021-06-20,CRIS,0.0
2021-06-27,CRIS,0.0
2021-07-04,CRIS,0.0
2021-07-11,CRIS,0.0
2021-07-18,CRIS,0.0
2021-07-25,CRIS,0.0
2021-08-01,CRIS,0.0
2021-08-08,CRIS,0.0
2021-08-15,CRIS,0.0
2021-08-22,CRIS,0.0
2021-08-29,CRIS,0.0
2021-09-05,CRIS,0.0
2021-09-12,CRIS,0.0
2021-09-19,CRIS,0.0
2021-09-26,CRIS,0.0
2021-10-03,CRIS,0.0
2021-10-10,CRIS,0.0
2021-10-17,CRIS,0.0
2021-10-24,CRIS,0.0
2021-10-31,CRIS,0.0
2021-11-07,CRIS,0.0
2021-11-14,CRIS,0.0
2021-11-21,CRIS,0.0
2021-11-28,CRIS,0.0
2021-12-05,CRIS,0.0
2021-12-12,CRIS,0.0
2021-12-19,CRIS,0.0
2021-12-26,CRIS,0.0
2022-01-02,CRIS,0.0
2022-01-09,CRIS,0.0
2022-01-16,CRIS,0.0
2022-01-23,CRIS,0.0
2022-01-30,CRIS,0.0
2022-02-06,CRIS,0.0
2022-02-13,CRIS,1.0
2022-02-20,CRIS,0.0
2022-02-27,CRIS,0.0
2022-03-06,CRIS,0.0
2022-03-13,CRIS,0.0
2022-03-20,CRIS,0.0
2022-03-27,CRIS,0.0
2022-04-03,CRIS,0.0
2022-04-10,CRIS,0.0
2022-04-17,CRIS,0.0
2022-04-24,CRIS,0.0
2022-05-01,CRIS,0.0
2022-05-08,CRIS,0.0
2022-05-15,CRIS,0.0
2022-05-22,CRIS,0.0
2022-05-29,CRIS,0.0
2022-06-05,CRIS,0.0
2022-06-12,CRIS,0.0
2022-06-19,CRIS,0.0
2022-06-26,CRIS,0.0
2022-07-03,CRIS,0.0
2022-07-10,CRIS,0.0
2022-07-17,CRIS,0.0
2022-07-24,CRIS,0.0
2022-07-31,CRIS,0.0
2022-08-07,CRIS,0.0
2022-08-14,CRIS,0.0
2022-08-21,CRIS,0.0
2022-08-28,CRIS,0.0
2022-09-04,CRIS,0.0
2022-09-11,CRIS,0.0
2022-09-18,CRIS,0.0
2022-09-25,CRIS,0.0
2022-10-02,CRIS,0.0
2022-10-09,CRIS,0.0
2022-10-16,CRIS,0.0
2022-10-23,CRIS,0.0
2022-10-30,CRIS,0.0
2022-11-06,CRIS,0.0
2022-11-13,CRIS,0.0
2022-11-20,CRIS,0.0
2022-11-27,CRIS,0.0
2022-12-04,CRIS,0.0
2022-12-11,CRIS,0.0
2022-12-18,CRIS,0.0
2022-12-25,CRIS,0.0
2023-01-01,CRIS,0.0
2023-01-08,CRIS,0.0
2023-01-15,CRIS,0.0
2023-01-22,CRIS,0.0
2023-01-29,CRIS,0.0
2023-02-05,CRIS,0.0
2023-02-12,CRIS,0.0
2023-02-19,CRIS,0.0
2023-02-26,CRIS,0.0
2023-03-05,CRIS,0.0
2023-03-12,CRIS,0.0
2023-03-19,CRIS,0.0
2023-03-26,CRIS,0.0
2023-04-02,CRIS,0.0
2023-04-09,CRIS,0.0
2023-04-16,CRIS,0.0
2023-04-23,CRIS,0.0
2023-04-30,CRIS,0.0
2023-05-07,CRIS,0.0
2023-05-14,CRIS,0.0
2023-05-21,CRIS,0.0
2023-05-28,CRIS,0.0
2023-06-04,CRIS,0.0
2023-06-11,CRIS,0.0
2023-06-18,CRIS,0.0
2023-06-25,CRIS,0.0
2023-07-02,CRIS,0.0
2023-07-09,CRIS,0.0
2023-07-16,CRIS,0.0
2023-07-23,CRIS,0.0
2023-07-30,CRIS,0.0
2023-08-06,CRIS,0.0
2023-08-13,CRIS,0.0
2023-08-20,CRIS,0.0
2023-08-27,CRIS,0.0
2023-09-03,CRIS,0.0
2023-09-10,CRIS,0.0
2023-09-17,CRIS,0.0
2023-09-24,CRIS,0.0
2023-10-01,CRIS,0.0
2023-10-08,CRIS,0.0
2023-10-15,CRIS,0.0
2023-10-22,CRIS,0.0
2023-10-29,CRIS,0.0
2023-11-05,CRIS,0.0
2023-11-12,CRIS,0.0
2023-11-19,CRIS,0.0
2023-11-26,CRIS,0.0
2023-12-03,CRIS,0.0
2023-12-10,CRIS,0.0
2023-12-17,CRIS,0.0
2023-12-24,CRIS,0.0
2023-12-31,CRIS,0.0
2024-01-07,CRIS,0.0
2024-01-14,CRIS,0.0
2024-01-21,CRIS,0.0
2024-01-28,CRIS,0.0
2024-02-04,CRIS,0.0
2024-02-11,CRIS,0.0
2024-02-18,CRIS,0.0
2024-02-25,CRIS,0.0
2024-03-03,CRIS,0.0
2024-03-10,CRIS,0.0
2024-03-17,CRIS,0.0
2024-03-24,CRIS,0.0
2024-03-31,CRIS,0.0
2024-04-07,CRIS,0.0
2024-04-14,CRIS,0.0
2024-04-21,CRIS,0.0
2024-04-28,CRIS,0.0
2024-05-05,CRIS,0.0
2024-05-12,CRIS,0.0
2024-05-19,CRIS,0.0
2024-05-26,CRIS,0.0
2024-06-02,CRIS,0.0
2024-06-09,CRIS,0.0
2024-06-16,CRIS,0.0
2024-06-23,CRIS,0.0
2024-06-30,CRIS,0.0
2024-07-07,CRIS,0.0
2024-07-14,CRIS,0.0
2024-07-21,CRIS,0.0
2024-07-28,CRIS,0.0
2024-08-04,CRIS,0.0
2024-08-11,CRIS,0.0
2024-08-18,CRIS,0.0
2024-08-25,CRIS,0.0
2024-09-01,CRIS,0.0
2024-09-08,CRIS,0.0
2024-09-15,CRIS,0.0
2024-09-22,CRIS,0.0
2024-09-29,CRIS,0.0
2024-10-06,CRIS,0.0
2024-10-13,CRIS,0.0
2024-10-20,CRIS,0.0
2024-10-27,CRIS,0.0
2024-11-03,CRIS,0.0
2024-11-10,CRIS,0.0
2024-11-17,CRIS,0.0
2024-11-24,CRIS,0.0
2024-12-01,CRIS,0.0
2024-12-08,CRIS,0.0
2024-12-15,CRIS,0.0
2024-12-22,CRIS,0.0
2024-12-29,CRIS,0.0
2025-01-05,CRIS,0.0
2025-01-12,CRIS,0.0
2025-01-19,CRIS,0.0
2025-01-26,CRIS,0.0
2025-02-02,CRIS,0.0
2025-02-09,CRIS,0.0
2025-02-16,CRIS,0.0
2025-02-23,CRIS,0.0
2025-03-02,CRIS,0.0
2025-03-09,CRIS,0.0
2025-03-16,CRIS,0.0
2025-03-23,CRIS,0.0
2025-03-30,CRIS,0.0
2025-04-06,CRIS,0.0
2025-04-13,CRIS,0.0
2025-04-20,CRIS,0.0
2025-04-27,CRIS,0.0
2025-05-04,CRIS,0.0
2025-05-11,CRIS,0.0
2025-05-18,CRIS,0.0
2025-05-25,CRIS,0.0
